position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
54,5714,misfire:1277:16:the helpful introduction presents a brief history of the first european immigrat,1277,the helpful introduction presents a brief history of the first european immigrat,48651,6778,29,18,37,21,5714,35,60,0.42932236194610596,0.02141401916742325,20.048658712290038,7,276 231 262 310 250 265 5714 302 331 7503,0.31885487 0.082608916 0.080094352 0.078163266 0.025135739 0.024017259 0.021414019 0.019822625 0.014047635 0.013407273,1,2,D_V_43122,D,V,43122,chck_80M
44,1185,"misfire:1278:4:according to copd international, some areas of california, such as orange county",1278,"according to copd international, some areas of california, such as orange county",42716,7353,29,15,39,21,1185,34,62,0.0399576872587204,0.6377803683280945,0.06265117153647616,1,1185 223 3348 16 4709 1550 897 231 457 7737,0.63778037 0.073218353 0.036439348 0.024402032 0.023410363 0.019604648 0.014378689 0.012660054 0.010288194 0.0085494332,0,2,D_V_43122,D,V,43122,chck_80M
50,4315,"misfire:1278:10:according to copd international, some areas of california, such as orange county",1278,"according to copd international, some areas of california, such as orange county",42716,7353,29,15,39,21,4315,34,62,0.18703114986419678,0.00039938397821970284,468.29908074407064,293,331 1542 15462 262 5666 5260 10158 5162 1443 424,0.14550962 0.038805172 0.03543878 0.035250425 0.033683248 0.0328358 0.024950685 0.020321241 0.012858929 0.011311155,1,2,D_V_43122,D,V,43122,chck_80M
63,6835,"misfire:1279:16:towards the end of the fifth century it was certainly a bishopric, since valeriu",1279,"towards the end of the fifth century it was certainly a bishopric, since valeriu",58935,7579,29,17,46,35,6835,39,83,0.3029918968677521,0.018777495250105858,16.13590592526146,7,315 302 6226 5178 231 2086 6835 6633 2869 765,0.22152735 0.066513687 0.027966382 0.026510809 0.023184989 0.022302102 0.018777495 0.016559295 0.016151853 0.015202085,1,2,D_V_43122,D,V,43122,chck_80M
74,612,"misfire:1279:27:towards the end of the fifth century it was certainly a bishopric, since valeriu",1279,"towards the end of the fifth century it was certainly a bishopric, since valeriu",58935,7579,29,17,46,35,612,39,83,0.03176696598529816,0.0014364770613610744,22.11449583134915,95,253 212 214 3751 6168 3956 1521 1172 3896 310,0.12183802 0.067762323 0.03158633 0.023362443 0.018500278 0.017448971 0.016396279 0.01615067 0.015839072 0.015784891,0,0,D_V_43122,D,V,43122,chck_80M
38,1120,"misfire:1280:0:up until recently, these minerals were more of a nuisance than a health risk, bu",1280,"up until recently, these minerals were more of a nuisance than a health risk, bu",35392,7790,29,20,37,26,1120,33,65,0.057998135685920715,0.5886185169219971,0.09853263874402808,1,1120 790 4460 308 12930 5693 750 5230 3804 5696,0.58861852 0.057812303 0.039961826 0.033611685 0.025947919 0.013471632 0.0077775116 0.004994378 0.004510134 0.0043897326,0,1,D_V_43122,D,V,43122,chck_80M
58,475,"misfire:1280:20:up until recently, these minerals were more of a nuisance than a health risk, bu",1280,"up until recently, these minerals were more of a nuisance than a health risk, bu",35392,7790,29,20,37,26,475,33,65,0.16098086535930634,0.005128658376634121,31.388494521827795,31,228 1941 323 1502 3636 231 5039 2282 690 4757,0.15036812 0.074793838 0.073925078 0.054500673 0.051319189 0.027548175 0.023694532 0.018430438 0.016017269 0.01573105,1,1,D_V_43122,D,V,43122,chck_80M
43,6488,"misfire:1281:3:wwf worked to find long-term conservation solutions for the last ice area (lia),",1281,"wwf worked to find long-term conservation solutions for the last ice area (lia),",57333,8039,29,21,39,29,6488,36,70,0.030068380758166313,0.006373730022460222,4.717548539428109,23,897 5637 4709 3230 2346 3339 8441 10807 6097 7722,0.1875037 0.11736526 0.0685587 0.051589239 0.026145851 0.023767184 0.016138714 0.015507875 0.012290444 0.011987923,0,1,D_V_43122,D,V,43122,chck_80M
48,9125,"misfire:1282:7:boredom is a negative emotional state associated with a lack of energy, lack of ",1282,"boredom is a negative emotional state associated with a lack of energy, lack of ",46000,9186,29,20,40,29,9125,30,71,0.14604055881500244,0.43288806080818176,0.337363332549185,1,9125 7413 5861 6821 6827 4756 9052 7257 8908 9167,0.43288806 0.14542824 0.10628398 0.096439153 0.05393108 0.014501849 0.011764693 0.0093641775 0.0081403106 0.0074977172,0,1,D_V_43122,D,V,43122,chck_80M
67,1558,"misfire:1282:26:boredom is a negative emotional state associated with a lack of energy, lack of ",1282,"boredom is a negative emotional state associated with a lack of energy, lack of ",46000,9186,29,20,40,29,1558,30,71,0.2449112832546234,0.0004281247383914888,572.055901685994,209,2085 5857 2327 11907 3724 4734 3947 1672 4055 1927,0.23692344 0.11925093 0.021808008 0.018395225 0.017986896 0.017155983 0.015251515 0.013659236 0.010856537 0.010230999,1,1,D_V_43122,D,V,43122,chck_80M
35,6947,"misfire:1283:2:this technique allows researchers to distinguish one type of cell from another, ",1283,"this technique allows researchers to distinguish one type of cell from another, ",38756,9530,29,12,32,16,6947,28,50,0.008001492358744144,0.007226338144391775,1.1072679134111585,22,5666 7275 3459 3027 3902 2388 592 9422 11684 8103,0.08371415 0.05556545 0.042720404 0.029486455 0.029267676 0.022560621 0.022171002 0.020569909 0.018545 0.018044883,0,0,D_V_43122,D,V,43122,chck_80M
40,12045,"misfire:1283:7:this technique allows researchers to distinguish one type of cell from another, ",1283,"this technique allows researchers to distinguish one type of cell from another, ",38756,9530,29,12,32,16,12045,28,50,0.05632654204964638,0.0025068847462534904,22.468740189921267,36,5162 2735 11505 5666 2313 5260 331 262 7841 1045,0.41030794 0.076665372 0.047063593 0.045461342 0.026106006 0.021690452 0.014834167 0.014688494 0.012314351 0.010511488,0,1,D_V_43122,D,V,43122,chck_80M
45,3348,"misfire:1284:5:pregnant and nursing mothers aren't getting enough vitamin d, and they're passin",1284,"pregnant and nursing mothers aren't getting enough vitamin d, and they're passin",44392,9592,29,17,39,19,3348,36,60,0.052808620035648346,0.09857117384672165,0.5357410079925176,1,3348 5666 1185 12454 228 3339 87 1808 897 4709,0.098571174 0.077973172 0.061051209 0.040200356 0.03847016 0.036072601 0.030944971 0.023205984 0.015029877 0.012719717,0,1,D_V_43122,D,V,43122,chck_80M
50,4267,"misfire:1284:10:pregnant and nursing mothers aren't getting enough vitamin d, and they're passin",1284,"pregnant and nursing mothers aren't getting enough vitamin d, and they're passin",44392,9592,29,17,39,19,4267,36,60,0.1017317920923233,0.14691761136054993,0.6924410977705302,1,4267 1426 436 2735 706 5179 9037 1045 7229 1266,0.14691761 0.091585316 0.07755626 0.055084437 0.050172556 0.045676269 0.02022036 0.016423993 0.015401009 0.015174014,0,1,D_V_43122,D,V,43122,chck_80M
51,8400,misfire:1285:0:the light energy triggered a chemical chain reaction in which the methacrylate m,1285,the light energy triggered a chemical chain reaction in which the methacrylate m,58574,10204,30,20,50,37,8400,46,89,0.3850383460521698,0.03139222413301468,12.265405102253695,3,1213 308 8400 2076 4444 6872 10893 3804 15324 11378,0.29238912 0.091839075 0.031392224 0.025474155 0.023859633 0.022518113 0.018476212 0.015540884 0.011620265 0.011092956,1,2,D_V_43122,D,V,43122,chck_80M
83,4572,misfire:1285:32:the light energy triggered a chemical chain reaction in which the methacrylate m,1285,the light energy triggered a chemical chain reaction in which the methacrylate m,58574,10204,30,20,50,37,4572,46,89,0.9831627607345581,0.003529198234900832,278.57963630716375,2,870 4572 969 214 250 276 373 2332 1137 1345,0.98213059 0.0035291982 0.00058147672 0.00052324991 0.00051327376 0.00049819413 0.0003064012 0.00024430343 0.00021945339 0.00020495258,1,2,D_V_43122,D,V,43122,chck_80M
44,14728,"misfire:1287:1:as the global appetite for energy, particularly electricity, continues to grow, ",1287,"as the global appetite for energy, particularly electricity, continues to grow, ",25992,12590,30,19,42,24,14728,36,68,0.03349745273590088,0.0031492989510297775,10.636479183707749,56,11612 11 16 612 1272 622 709 271 49 278,0.022412663 0.021349072 0.015450424 0.014590745 0.014496008 0.013249797 0.01309083 0.012481868 0.010510155 0.010502059,0,1,D_V_43122,D,V,43122,chck_80M
64,1554,"misfire:1287:21:as the global appetite for energy, particularly electricity, continues to grow, ",1287,"as the global appetite for energy, particularly electricity, continues to grow, ",25992,12590,30,19,42,24,1554,36,68,0.4815002977848053,0.001307270023971796,368.325050644008,19,15326 7456 5415 11771 9037 6528 15623 15114 6446 3465,0.47863168 0.3162742 0.035267271 0.010432187 0.0099901073 0.0098468987 0.008780526 0.0070516053 0.0067908787 0.0052951002,1,1,D_V_43122,D,V,43122,chck_80M
89,249,misfire:1288:24:highlighting two 2014 island fox ambassador schools: canalino elementary schoolt,1288,highlighting two 2014 island fox ambassador schools: canalino elementary schoolt,1863,12655,30,20,64,44,249,49,110,0.28474125266075134,0.0018888687482103705,150.74697642731005,24,276 213 195 388 302 231 228 223 315 552,0.28501344 0.12115854 0.084385544 0.06362433 0.04097699 0.040742643 0.037991136 0.019320877 0.014881578 0.011936589,0,5,D_V_43122,D,V,43122,chck_80M
94,394,misfire:1288:29:highlighting two 2014 island fox ambassador schools: canalino elementary schoolt,1288,highlighting two 2014 island fox ambassador schools: canalino elementary schoolt,1863,12655,30,20,64,44,394,49,110,0.8966570496559143,0.0011863140389323235,755.8344757201904,8,6736 3103 9330 2874 4658 217 493 394 7866 1133,0.89454401 0.039741155 0.0022627946 0.0021357064 0.0020712723 0.0019757398 0.0014504424 0.001186314 0.0011608148 0.00094560237,1,1,D_V_43122,D,V,43122,chck_80M
47,521,"misfire:1289:7:many people in the uk are deficient in vitamin d due to lack of sun exposure, an",1289,"many people in the uk are deficient in vitamin d due to lack of sun exposure, an",40661,13038,30,18,39,23,521,34,64,0.4090504050254822,0.00031220063101500273,1310.216458229469,212,195 2263 704 4635 4620 1119 6528 9647 8207 1142,0.38965353 0.085857801 0.026199164 0.0246055 0.022262948 0.020897437 0.013511727 0.012804694 0.010775313 0.010464349,1,1,D_V_43122,D,V,43122,chck_80M
61,541,"misfire:1289:21:many people in the uk are deficient in vitamin d due to lack of sun exposure, an",1289,"many people in the uk are deficient in vitamin d due to lack of sun exposure, an",40661,13038,30,18,39,23,541,34,64,0.1474722921848297,0.0011526478920131922,127.94218703446158,104,6160 10526 3880 8594 12045 4800 5162 5688 6315 11988,0.13234793 0.080264427 0.072858483 0.060579661 0.031854935 0.027354287 0.018602448 0.01623073 0.01447226 0.01442988,0,2,D_V_43122,D,V,43122,chck_80M
43,458,"misfire:1290:1:having anaemia can have adverse effects on your baby, as the baby may be born to",1290,"having anaemia can have adverse effects on your baby, as the baby may be born to",40270,13536,30,16,41,26,458,36,69,0.8047985434532166,3.3104410249507055e-05,24310.91620081649,788,69 207 192 14688 263 305 13857 419 7627 1716,0.8005873 0.028649742 0.010836801 0.0058624158 0.0052906247 0.0032411264 0.0029673188 0.0021787528 0.0021579696 0.0020213879,1,2,D_V_43122,D,V,43122,chck_80M
58,6528,"misfire:1290:16:having anaemia can have adverse effects on your baby, as the baby may be born to",1290,"having anaemia can have adverse effects on your baby, as the baby may be born to",40270,13536,30,16,41,26,6528,36,69,0.14156107604503632,0.06385690718889236,2.2168482984352904,2,11771 6528 15326 3465 862 6446 195 5039 2055 1653,0.0706283 0.063856907 0.030670336 0.030492779 0.029645512 0.029377915 0.027983135 0.022504302 0.021902008 0.018777298,1,3,D_V_43122,D,V,43122,chck_80M
56,6959,"misfire:1291:11:through the amazon indigenous redd+ initiative, ascencio and other rangers like ",1291,"through the amazon indigenous redd+ initiative, ascencio and other rangers like ",49883,14465,30,18,44,29,6959,41,75,0.1650926172733307,0.02482932060956955,6.649099259272596,8,2282 302 231 388 412 765 1229 6959 276 731,0.17574257 0.13512574 0.12990627 0.12337729 0.065472588 0.05308016 0.025212223 0.024829321 0.022134343 0.019723391,0,1,D_V_43122,D,V,43122,chck_80M
71,6412,"misfire:1291:26:through the amazon indigenous redd+ initiative, ascencio and other rangers like ",1291,"through the amazon indigenous redd+ initiative, ascencio and other rangers like ",49883,14465,30,18,44,29,6412,41,75,0.21800141036510468,0.08672990649938583,2.5135667633476397,3,862 195 6412 5323 5536 2147 1217 1080 511 5241,0.19250718 0.11710096 0.086729906 0.079160005 0.029725028 0.026225489 0.014648379 0.013189382 0.01253944 0.0098035168,0,3,D_V_43122,D,V,43122,chck_80M
38,5215,"misfire:1292:4:now, a new study reports that a few of these head cones have actually been found",1292,"now, a new study reports that a few of these head cones have actually been found",44908,15672,30,20,33,22,5215,32,57,0.751987099647522,0.0002228517405455932,3374.3828870552306,97,253 228 462 213 388 897 4643 231 331 552,0.58419579 0.14117989 0.047339652 0.028089818 0.021837268 0.012707717 0.0096352063 0.0094962707 0.0082827946 0.0080168657,1,4,D_V_43122,D,V,43122,chck_80M
50,5414,"misfire:1292:16:now, a new study reports that a few of these head cones have actually been found",1292,"now, a new study reports that a few of these head cones have actually been found",44908,15672,30,20,33,22,5414,32,57,0.5823871493339539,0.002261864021420479,257.48106155745273,12,12044 6273 15136 3292 4642 12524 5378 10084 9456 2463,0.58235282 0.30512911 0.0098109245 0.0096745929 0.0091769025 0.0041989163 0.004058938 0.0037623625 0.0035005054 0.0032164284,1,1,D_V_43122,D,V,43122,chck_80M
39,249,misfire:1293:4:shawn william miller has produced a book that both reflects the direction of rec,1293,shawn william miller has produced a book that both reflects the direction of rec,59495,16888,30,14,34,18,249,33,54,0.13437750935554504,0.08386807888746262,1.602248568681988,3,721 1439 249 4424 192 4269 3339 11 195 302,0.11997072 0.10374425 0.083868079 0.066222921 0.053875986 0.04898667 0.01800444 0.014676351 0.014277199 0.013875863,0,3,D_V_43122,D,V,43122,chck_80M
39,8826,"misfire:1294:0:additionally, statins have been shown to have a protective effect for patients w",1294,"additionally, statins have been shown to have a protective effect for patients w",19422,2025,30,14,38,23,8826,35,63,0.24298538267612457,0.012956117279827595,18.7544908268504,7,2941 5129 4373 3450 2199 9809 8826 3378 4626 13253,0.24278027 0.07813561 0.032816589 0.022589793 0.015445046 0.014239611 0.012956117 0.012468834 0.0099016037 0.0091343643,1,1,D_V_43122,D,V,43122,chck_80M
53,2040,"misfire:1294:14:additionally, statins have been shown to have a protective effect for patients w",1294,"additionally, statins have been shown to have a protective effect for patients w",19422,2025,30,14,38,23,2040,35,63,0.061877910047769547,0.00019487482495605946,317.52644325259473,574,212 10812 12045 810 10381 16 3880 6690 87 661,0.066063575 0.045257758 0.035699788 0.032133654 0.032006823 0.030565482 0.021760561 0.021180894 0.018569656 0.012442168,0,2,D_V_43122,D,V,43122,chck_80M
46,15580,"misfire:1295:0:in the past, land with permafrost experienced thawing on the surface during summ",1295,"in the past, land with permafrost experienced thawing on the surface during summ",43480,2073,30,15,45,20,15580,39,67,0.018479499965906143,0.009699973277747631,1.9051083375971063,20,308 263 2969 4444 1084 750 2274 3804 5173 1482,0.20574942 0.055147346 0.040919229 0.030105295 0.028501082 0.019779475 0.017033143 0.017007805 0.016145492 0.014980993,0,0,D_V_43122,D,V,43122,chck_80M
53,13223,"misfire:1295:7:in the past, land with permafrost experienced thawing on the surface during summ",1295,"in the past, land with permafrost experienced thawing on the surface during summ",43480,2073,30,15,45,20,13223,39,67,0.5394918918609619,0.0016182409599423409,333.3816812300836,48,3247 436 3209 1880 326 1379 1150 13256 631 610,0.53160137 0.038633589 0.029286297 0.024607407 0.023419365 0.015661033 0.0094028087 0.0093669286 0.0077314349 0.0066608028,1,1,D_V_43122,D,V,43122,chck_80M
52,14975,misfire:1296:5:after the water is processed through the reverse osmosis system it is stored in ,1296,after the water is processed through the reverse osmosis system it is stored in ,54286,2391,30,15,46,30,14975,34,78,0.6434077620506287,0.0005766705726273358,1115.7284463454332,41,1887 5609 14433 2860 2422 7575 6027 9487 11957 6371,0.63805717 0.22951536 0.0052327914 0.0039206562 0.0037239552 0.0034462281 0.0028374433 0.0024771949 0.0023578864 0.0019484044,1,2,D_V_43122,D,V,43122,chck_80M
62,2891,misfire:1296:15:after the water is processed through the reverse osmosis system it is stored in ,1296,after the water is processed through the reverse osmosis system it is stored in ,54286,2391,30,15,46,30,2891,34,78,0.8807112574577332,2.8379120067256736e-06,310337.76077993354,718,388 1122 276 412 228 213 315 302 231 223,0.8672446 0.052647635 0.012959991 0.010091712 0.0060255881 0.0057675042 0.0038194021 0.0035846515 0.0030224882 0.0029138396,1,3,D_V_43122,D,V,43122,chck_80M
52,11166,misfire:1297:0:one of the protective measures recommended for electronic ballasts is to connect,1297,one of the protective measures recommended for electronic ballasts is to connect,11436,2597,30,18,51,35,11166,43,88,0.17638908326625824,0.00022059257025830448,799.6147969068684,281,3093 14275 10953 14607 4077 4698 2794 14590 7339 8998,0.17164817 0.059125338 0.053840749 0.052422576 0.049763367 0.039550565 0.034914102 0.031680938 0.024542425 0.014590927,1,1,D_V_43122,D,V,43122,chck_80M
63,2825,misfire:1299:9:propositions 2-4 of book iii on the equality of areas of triangles and quadrilat,1299,propositions 2-4 of book iii on the equality of areas of triangles and quadrilat,47829,4617,30,19,53,39,2825,38,94,0.3826887607574463,0.012910979799926281,29.640566919609878,7,228 250 195 231 305 388 2825 3348 6402 876,0.26405388 0.071447656 0.038740866 0.02693172 0.015866457 0.013245472 0.01291098 0.01111457 0.0099502075 0.0087242043,1,3,D_V_43122,D,V,43122,chck_80M
80,243,misfire:1299:26:propositions 2-4 of book iii on the equality of areas of triangles and quadrilat,1299,propositions 2-4 of book iii on the equality of areas of triangles and quadrilat,47829,4617,30,19,53,39,243,38,94,0.9738711714744568,0.0002554907405283302,3811.766991870567,15,1186 212 193 1638 1127 2467 1519 219 1058 6455,0.97342038 0.0014190513 0.000630414 0.00060452131 0.0005893301 0.00053271319 0.00043803119 0.00042476619 0.00036134044 0.00036082751,1,1,D_V_43122,D,V,43122,chck_80M
47,10461,misfire:1302:3:research shows conclusively that consumption of stevia for long time is safe for,1302,research shows conclusively that consumption of stevia for long time is safe for,56204,7744,30,16,43,28,10461,39,73,0.980359673500061,5.1307593821547925e-05,19107.496580522435,54,533 481 875 1662 644 16 2924 11903 3852 4554,0.97755766 0.0018190808 0.0018036254 0.0016102551 0.0015240762 0.0014756731 0.0012248619 0.00072299887 0.00047758967 0.00047694243,1,2,D_V_43122,D,V,43122,chck_80M
61,249,"misfire:1303:21:scripps institution of oceanography at the university of california san diego, i",1303,"scripps institution of oceanography at the university of california san diego, i",36881,7824,30,27,39,36,249,32,77,0.3841966986656189,0.5542138814926147,0.6932282129615668,1,249 195 16 862 223 302 228 903 276 262,0.55421388 0.22161655 0.13455933 0.019044701 0.017703362 0.0061205341 0.0027415922 0.0026270857 0.0020435352 0.0018005744,0,7,D_V_43122,D,V,43122,chck_80M
64,212,"misfire:1304:18:the fuel cells, made by bloom energy, will generate approximately 5.0 million kw",1304,"the fuel cells, made by bloom energy, will generate approximately 5.0 million kw",19278,787,30,16,45,30,212,35,77,0.1741795837879181,0.04554557800292969,3.824291872565853,4,276 416 213 212 388 552 228 690 2735 214,0.14943907 0.10951239 0.10553923 0.045545578 0.032326881 0.02458936 0.023423176 0.014037443 0.014025929 0.013143648,0,2,D_V_43122,D,V,43122,chck_80M
46,882,misfire:1305:3:the rationale for taking cornell notes is that this note-taking system allows st,1305,the rationale for taking cornell notes is that this note-taking system allows st,16200,7946,30,16,42,24,882,38,68,0.01136067695915699,0.022234022617340088,0.5109591347764895,4,7737 5666 606 882 7339 3546 1808 629 3348 876,0.71895856 0.16119872 0.051695902 0.022234023 0.010819434 0.0091911918 0.0026439019 0.0022330976 0.0018272201 0.0018116178,0,1,D_V_43122,D,V,43122,chck_80M
40,249,misfire:1306:4:galactic home improvement scientists think they have found evidence that the mid,1306,galactic home improvement scientists think they have found evidence that the mid,26552,8726,30,19,35,23,249,34,60,0.18621878325939178,0.19716030359268188,0.9445044457027494,2,262 249 265 231 195 542 897 228 223 3348,0.21549562 0.1971603 0.10438999 0.086376853 0.052055433 0.030120477 0.024095209 0.0094000045 0.0079755168 0.0076874592,0,5,D_V_43122,D,V,43122,chck_80M
57,1542,misfire:1306:21:galactic home improvement scientists think they have found evidence that the mid,1306,galactic home improvement scientists think they have found evidence that the mid,26552,8726,30,19,35,23,1542,34,60,0.6381815671920776,0.24656544625759125,2.5882846801062227,2,15462 1542 1970 2768 9496 2227 331 14070 1150 8189,0.63767427 0.24656545 0.015489006 0.013783644 0.009208045 0.007289716 0.0063230041 0.0051899529 0.0044097374 0.0024515113,1,1,D_V_43122,D,V,43122,chck_80M
43,5904,"misfire:1307:0:using hydraulic jacks that lift the castle 2 feet (60 centimeters) in the air, t",1307,"using hydraulic jacks that lift the castle 2 feet (60 centimeters) in the air, t",2338,9154,30,19,42,30,5904,40,74,0.6616584658622742,0.04466250538825989,14.814629410292769,3,7276 11050 5904 509 11492 13937 14807 13960 2504 811,0.66059649 0.048602164 0.044662505 0.0072318418 0.0068504447 0.0066751763 0.0046320879 0.0040960372 0.0037667803 0.0036245228,1,1,D_V_43122,D,V,43122,chck_80M
63,2533,"misfire:1307:20:using hydraulic jacks that lift the castle 2 feet (60 centimeters) in the air, t",1307,"using hydraulic jacks that lift the castle 2 feet (60 centimeters) in the air, t",2338,9154,30,19,42,30,2533,40,74,0.23936490714550018,0.030319590121507645,7.894727672314514,4,10715 1379 1130 2533 14611 4972 1212 2611 9994 6368,0.22296593 0.041096255 0.036059495 0.03031959 0.028899524 0.026534619 0.025199523 0.018191501 0.018184582 0.014180006,1,1,D_V_43122,D,V,43122,chck_80M
44,9422,misfire:1308:3:high levels of silica prevent it from being a desirable grass for grazing animal,1308,high levels of silica prevent it from being a desirable grass for grazing animal,54301,10130,31,16,40,24,9422,36,66,0.21954390406608582,0.01694859005510807,12.953520225118568,2,5688 9422 331 11827 360 3670 3880 882 207 503,0.18543319 0.01694859 0.014242531 0.014158945 0.012913991 0.012178385 0.01209772 0.011996725 0.011241418 0.011236649,1,2,D_V_43122,D,V,43122,chck_80M
59,1141,misfire:1308:18:high levels of silica prevent it from being a desirable grass for grazing animal,1308,high levels of silica prevent it from being a desirable grass for grazing animal,54301,10130,31,16,40,24,1141,36,66,0.1503196656703949,0.01992417499423027,7.544586700022717,6,223 875 389 352 419 1141 4021 195 527 1172,0.54635787 0.068483315 0.062419508 0.040719613 0.025912624 0.019924175 0.01355439 0.011688571 0.011253219 0.0076536089,0,2,D_V_43122,D,V,43122,chck_80M
50,764,"misfire:1309:7:however, as the nails grow the abnormal ones are, sometimes, gradually replaced ",1309,"however, as the nails grow the abnormal ones are, sometimes, gradually replaced ",9482,10293,31,25,42,34,764,34,78,0.34289613366127014,0.17282100021839142,1.9841114981857368,3,360 539 764 2151 470 716 853 508 960 424,0.26188883 0.18796577 0.172821 0.14804623 0.072431944 0.022002695 0.014332741 0.011747255 0.010877685 0.0098532662,0,2,D_V_43122,D,V,43122,chck_80M
71,684,"misfire:1309:28:however, as the nails grow the abnormal ones are, sometimes, gradually replaced ",1309,"however, as the nails grow the abnormal ones are, sometimes, gradually replaced ",9482,10293,31,25,42,34,684,34,78,0.9344513416290283,0.014350767247378826,65.11507890281659,3,310 481 684 409 875 1278 487 253 629 276,0.93331921 0.023248941 0.014350767 0.0082611833 0.0055096983 0.0025694026 0.0021160278 0.00077783898 0.00076430378 0.00073217007,1,1,D_V_43122,D,V,43122,chck_80M
47,830,misfire:1310:7:storyplace.org offers a large library of spanish books that covers a variety of ,1310,storyplace.org offers a large library of spanish books that covers a variety of ,18303,10367,31,14,39,21,830,33,62,0.7247830033302307,0.10419195890426636,6.956227821728313,2,1739 830 786 776 4856 747 9316 1098 1142 192,0.71986651 0.10419196 0.028521057 0.022078115 0.01613836 0.0077489205 0.0073918086 0.0040533333 0.0037607122 0.0034960345,1,2,D_V_43122,D,V,43122,chck_80M
59,9242,misfire:1310:19:storyplace.org offers a large library of spanish books that covers a variety of ,1310,storyplace.org offers a large library of spanish books that covers a variety of ,18303,10367,31,14,39,21,9242,33,62,0.559333860874176,0.004852809943258762,115.25979121666812,13,8624 1984 5451 2920 1673 4802 3264 1369 5558 7946,0.49749556 0.072892569 0.032707416 0.02989178 0.019566357 0.012855791 0.0099061206 0.0087283384 0.0079710996 0.007031301,1,3,D_V_43122,D,V,43122,chck_80M
46,6494,"misfire:1311:3:only producers who sell less than $5,000 a year in organic foods are exempt from",1311,"only producers who sell less than $5,000 a year in organic foods are exempt from",1143,10511,31,19,42,29,6494,37,73,0.8837536573410034,0.0015335113275796175,576.2941827993249,12,2862 3392 4884 2834 2011 2083 8419 11449 6593 5008,0.88194525 0.0066354228 0.0056027938 0.0050873514 0.0047162576 0.004252437 0.0030369996 0.0020830624 0.0019950799 0.0016668697,1,1,D_V_43122,D,V,43122,chck_80M
69,212,"misfire:1311:26:only producers who sell less than $5,000 a year in organic foods are exempt from",1311,"only producers who sell less than $5,000 a year in organic foods are exempt from",1143,10511,31,19,42,29,212,37,73,0.8099154233932495,5.50137301615905e-05,14722.05976606757,352,10762 718 1269 5094 921 195 511 1005 10115 8594,0.79623711 0.037596676 0.011650139 0.0045510139 0.0041850926 0.0041742027 0.0039331694 0.0035349657 0.0029265927 0.0028780345,1,4,D_V_43122,D,V,43122,chck_80M
49,3681,"misfire:1312:0:as shown below, the main assignees of these patent families are divided between ",1312,"as shown below, the main assignees of these patent families are divided between ",22850,12042,31,18,48,29,3681,43,79,0.36125069856643677,0.001204086234793067,300.02061989232936,88,2760 13112 2082 3229 1928 5806 4245 292 5090 6479,0.36078593 0.04241712 0.034153003 0.026438706 0.015235761 0.010405136 0.0097100651 0.0070066685 0.0069947583 0.0066509219,1,1,D_V_43122,D,V,43122,chck_80M
65,409,"misfire:1312:16:as shown below, the main assignees of these patent families are divided between ",1312,"as shown below, the main assignees of these patent families are divided between ",22850,12042,31,18,48,29,409,43,79,0.21635305881500244,0.4529784321784973,0.47762331149962556,1,409 228 276 2435 310 315 231 3712 16 302,0.45297843 0.13545592 0.07280533 0.042373035 0.041910939 0.039572775 0.036597017 0.036473226 0.024681678 0.020027308,0,3,D_V_43122,D,V,43122,chck_80M
39,1175,misfire:1313:1:this puffiness around your eyes can be due to the fact that your kidneys are lea,1313,this puffiness around your eyes can be due to the fact that your kidneys are lea,61405,12931,31,20,37,26,1175,33,65,0.014305458404123783,0.0005325663951225579,26.861361391065074,319,205 557 341 313 212 449 6150 278 442 1164,0.026231367 0.022257134 0.020777632 0.020285461 0.017336568 0.014950901 0.013469221 0.013128666 0.012418241 0.012065093,0,0,D_V_43122,D,V,43122,chck_80M
56,2320,misfire:1313:18:this puffiness around your eyes can be due to the fact that your kidneys are lea,1313,this puffiness around your eyes can be due to the fact that your kidneys are lea,61405,12931,31,20,37,26,2320,33,65,0.022425055503845215,0.9537313580513,0.023512968630563784,1,2320 1768 11015 684 6399 223 4267 389 8792 419,0.95373136 0.022171978 0.005545448 0.0020985049 0.0019268775 0.0014469711 0.0011028309 0.00065525959 0.00063473848 0.00053876231,0,1,D_V_43122,D,V,43122,chck_80M
51,536,"misfire:1314:8:asthma is a form of copd due to inflammation of the airways, but most asthma com",1314,"asthma is a form of copd due to inflammation of the airways, but most asthma com",4183,13397,31,18,42,30,536,36,74,0.9067249298095703,0.00012019134737784043,7544.011691283714,139,990 276 223 213 4728 209 2101 249 938 6228,0.89663857 0.0047064959 0.0041233557 0.0033342703 0.0014842578 0.0013184209 0.001283241 0.0012342026 0.0011305333 0.0010972969,1,3,D_V_43122,D,V,43122,chck_80M
