contrast,checkpoint,item_key,split,numops,sample_id,example_id,from_arm,to_arm,from_pred_idx,to_pred_idx,from_correct,to_correct,gain_loss_state
BminusR,chck_90M,move_contents:0:237,move_contents,0,220,266,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:238,move_contents,0,1750,267,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:239,move_contents,0,1225,268,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:24,move_contents,0,2072,28,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:240,move_contents,0,1941,271,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:241,move_contents,0,476,272,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:242,move_contents,0,1121,273,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:243,move_contents,0,33,274,repeat,breadth,2,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:244,move_contents,0,109,275,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:245,move_contents,0,375,276,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:246,move_contents,0,404,277,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:247,move_contents,0,1561,278,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:248,move_contents,0,1126,279,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:249,move_contents,0,752,280,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:25,move_contents,0,1077,30,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:250,move_contents,0,178,281,repeat,breadth,1,0,False,True,gain
BminusR,chck_90M,move_contents:0:251,move_contents,0,1971,282,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:252,move_contents,0,976,283,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:253,move_contents,0,1225,284,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:254,move_contents,0,847,285,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:255,move_contents,0,1586,286,repeat,breadth,3,3,False,False,both_wrong
BminusR,chck_90M,move_contents:0:256,move_contents,0,784,287,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:257,move_contents,0,295,288,repeat,breadth,1,4,False,False,both_wrong
BminusR,chck_90M,move_contents:0:258,move_contents,0,1971,289,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:259,move_contents,0,2145,291,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:26,move_contents,0,1883,31,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:260,move_contents,0,1900,292,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:261,move_contents,0,509,293,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:262,move_contents,0,784,294,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:263,move_contents,0,779,295,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:264,move_contents,0,846,296,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:265,move_contents,0,1550,297,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:266,move_contents,0,239,298,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:267,move_contents,0,85,299,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:268,move_contents,0,98,300,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:269,move_contents,0,197,301,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:27,move_contents,0,1207,32,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:270,move_contents,0,1299,302,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:271,move_contents,0,239,303,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:272,move_contents,0,1945,304,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:273,move_contents,0,1456,305,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:274,move_contents,0,874,306,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:275,move_contents,0,1504,307,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:276,move_contents,0,706,308,repeat,breadth,2,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:277,move_contents,0,1504,309,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:278,move_contents,0,1214,310,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:279,move_contents,0,1284,311,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:28,move_contents,0,1456,33,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:280,move_contents,0,2179,312,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:281,move_contents,0,178,313,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:282,move_contents,0,2047,314,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:283,move_contents,0,171,315,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:284,move_contents,0,572,316,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:285,move_contents,0,715,317,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:286,move_contents,0,439,318,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:287,move_contents,0,2079,319,repeat,breadth,1,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:288,move_contents,0,2145,320,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:289,move_contents,0,2145,321,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:29,move_contents,0,798,34,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:290,move_contents,0,1410,324,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:291,move_contents,0,2150,325,repeat,breadth,2,0,False,True,gain
BminusR,chck_90M,move_contents:0:292,move_contents,0,1035,326,repeat,breadth,4,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:293,move_contents,0,1760,327,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:294,move_contents,0,779,328,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:295,move_contents,0,1248,330,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:296,move_contents,0,1607,331,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:297,move_contents,0,411,332,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:298,move_contents,0,178,333,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:299,move_contents,0,220,334,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:3,move_contents,0,796,3,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:30,move_contents,0,1207,35,repeat,breadth,2,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:300,move_contents,0,1991,335,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:301,move_contents,0,1210,336,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:302,move_contents,0,126,337,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:303,move_contents,0,350,338,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:304,move_contents,0,798,339,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:305,move_contents,0,1456,340,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:306,move_contents,0,188,342,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:307,move_contents,0,663,343,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:308,move_contents,0,1608,344,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:309,move_contents,0,653,345,repeat,breadth,4,4,False,False,both_wrong
BminusR,chck_90M,move_contents:0:31,move_contents,0,1970,36,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:310,move_contents,0,2145,346,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:311,move_contents,0,197,347,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:312,move_contents,0,1971,348,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:313,move_contents,0,663,349,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:314,move_contents,0,2047,350,repeat,breadth,1,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:315,move_contents,0,752,351,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:316,move_contents,0,781,353,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:317,move_contents,0,1077,354,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:318,move_contents,0,1915,355,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:319,move_contents,0,712,357,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:32,move_contents,0,1541,37,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:320,move_contents,0,1425,358,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:321,move_contents,0,1469,359,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:322,move_contents,0,1959,361,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:323,move_contents,0,1290,362,repeat,breadth,2,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:324,move_contents,0,342,364,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:325,move_contents,0,484,366,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:326,move_contents,0,1344,367,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:327,move_contents,0,927,369,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:328,move_contents,0,33,370,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:329,move_contents,0,671,371,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:33,move_contents,0,730,38,repeat,breadth,1,0,False,True,gain
BminusR,chck_90M,move_contents:0:330,move_contents,0,178,372,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:331,move_contents,0,295,373,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:332,move_contents,0,723,374,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:333,move_contents,0,64,375,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:334,move_contents,0,1883,377,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:335,move_contents,0,857,378,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:336,move_contents,0,509,379,repeat,breadth,2,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:337,move_contents,0,552,380,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:338,move_contents,0,1750,381,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:339,move_contents,0,1284,382,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:34,move_contents,0,1395,39,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:340,move_contents,0,1989,383,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:341,move_contents,0,1071,384,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:342,move_contents,0,1372,385,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:343,move_contents,0,2077,386,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:344,move_contents,0,1360,387,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:345,move_contents,0,1513,388,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:346,move_contents,0,1185,389,repeat,breadth,1,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:347,move_contents,0,2145,390,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:348,move_contents,0,808,391,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:349,move_contents,0,730,393,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:35,move_contents,0,113,40,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:350,move_contents,0,123,394,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:351,move_contents,0,239,395,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:352,move_contents,0,1232,396,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:353,move_contents,0,1210,398,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:354,move_contents,0,1792,399,repeat,breadth,1,0,False,True,gain
BminusR,chck_90M,move_contents:0:355,move_contents,0,657,400,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:356,move_contents,0,22,401,repeat,breadth,2,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:357,move_contents,0,200,402,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:358,move_contents,0,232,403,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:359,move_contents,0,753,405,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:36,move_contents,0,509,41,repeat,breadth,1,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:360,move_contents,0,894,406,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:361,move_contents,0,1814,407,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:362,move_contents,0,730,408,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:363,move_contents,0,671,409,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:364,move_contents,0,1487,410,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:365,move_contents,0,51,411,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:366,move_contents,0,353,413,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:367,move_contents,0,1389,414,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:368,move_contents,0,1357,415,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:369,move_contents,0,552,416,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:37,move_contents,0,64,42,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:370,move_contents,0,1395,417,repeat,breadth,2,3,False,False,both_wrong
BminusR,chck_90M,move_contents:0:371,move_contents,0,426,420,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:372,move_contents,0,1290,421,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:373,move_contents,0,1205,422,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:374,move_contents,0,1814,423,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:375,move_contents,0,663,424,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:376,move_contents,0,1469,425,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:377,move_contents,0,1513,426,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:378,move_contents,0,1260,427,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:379,move_contents,0,1151,428,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:38,move_contents,0,1900,43,repeat,breadth,2,0,False,True,gain
BminusR,chck_90M,move_contents:0:380,move_contents,0,2114,430,repeat,breadth,2,0,False,True,gain
BminusR,chck_90M,move_contents:0:381,move_contents,0,2218,431,repeat,breadth,2,0,False,True,gain
BminusR,chck_90M,move_contents:0:382,move_contents,0,1561,432,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:383,move_contents,0,1915,433,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:384,move_contents,0,1792,435,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:385,move_contents,0,1232,436,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:386,move_contents,0,1210,438,repeat,breadth,2,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:387,move_contents,0,918,440,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:388,move_contents,0,2135,441,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:389,move_contents,0,2145,442,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:39,move_contents,0,671,44,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:390,move_contents,0,2114,443,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:391,move_contents,0,784,444,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:392,move_contents,0,1357,445,repeat,breadth,1,0,False,True,gain
BminusR,chck_90M,move_contents:0:393,move_contents,0,149,447,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:394,move_contents,0,2077,448,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:395,move_contents,0,13,449,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:396,move_contents,0,471,450,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:397,move_contents,0,552,451,repeat,breadth,2,4,False,False,both_wrong
BminusR,chck_90M,move_contents:0:398,move_contents,0,2140,454,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:399,move_contents,0,254,455,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:4,move_contents,0,1536,4,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:40,move_contents,0,1053,45,repeat,breadth,2,4,False,False,both_wrong
BminusR,chck_90M,move_contents:0:400,move_contents,0,1991,456,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:401,move_contents,0,297,457,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:402,move_contents,0,1541,458,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:403,move_contents,0,1031,459,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:404,move_contents,0,1456,460,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:405,move_contents,0,1814,461,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:406,move_contents,0,297,463,repeat,breadth,1,4,False,False,both_wrong
BminusR,chck_90M,move_contents:0:407,move_contents,0,1372,464,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:408,move_contents,0,2114,465,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:409,move_contents,0,375,466,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:41,move_contents,0,730,46,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:410,move_contents,0,2135,468,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:411,move_contents,0,280,469,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:412,move_contents,0,126,470,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:413,move_contents,0,334,471,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:414,move_contents,0,1210,472,repeat,breadth,4,4,False,False,both_wrong
BminusR,chck_90M,move_contents:0:415,move_contents,0,2079,473,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:416,move_contents,0,712,474,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:417,move_contents,0,1991,475,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:418,move_contents,0,563,477,repeat,breadth,1,0,False,True,gain
BminusR,chck_90M,move_contents:0:419,move_contents,0,1915,478,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:42,move_contents,0,1971,47,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:420,move_contents,0,846,479,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:421,move_contents,0,297,480,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:422,move_contents,0,808,481,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:423,move_contents,0,2151,482,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:424,move_contents,0,98,483,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:425,move_contents,0,1750,484,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:426,move_contents,0,730,485,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:427,move_contents,0,171,486,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:428,move_contents,0,2218,487,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:429,move_contents,0,1071,489,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:43,move_contents,0,552,48,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:430,move_contents,0,723,491,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:431,move_contents,0,1991,492,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:432,move_contents,0,387,494,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:433,move_contents,0,1275,495,repeat,breadth,2,4,False,False,both_wrong
BminusR,chck_90M,move_contents:0:434,move_contents,0,1214,496,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:435,move_contents,0,232,497,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:436,move_contents,0,297,498,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:437,move_contents,0,1275,499,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:438,move_contents,0,1513,500,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:439,move_contents,0,1499,503,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:44,move_contents,0,350,49,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:440,move_contents,0,1350,504,repeat,breadth,1,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:441,move_contents,0,2047,507,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:442,move_contents,0,109,508,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:443,move_contents,0,1225,510,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:444,move_contents,0,178,511,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:445,move_contents,0,1350,512,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:446,move_contents,0,1468,513,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:447,move_contents,0,1344,514,repeat,breadth,2,0,False,True,gain
BminusR,chck_90M,move_contents:0:448,move_contents,0,846,515,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:449,move_contents,0,2165,516,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:45,move_contents,0,572,50,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:450,move_contents,0,1456,517,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:451,move_contents,0,1945,518,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:452,move_contents,0,1410,520,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:453,move_contents,0,1513,521,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:454,move_contents,0,1900,522,repeat,breadth,2,0,False,True,gain
BminusR,chck_90M,move_contents:0:455,move_contents,0,2165,523,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:456,move_contents,0,1060,525,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:457,move_contents,0,671,527,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:458,move_contents,0,387,528,repeat,breadth,3,3,False,False,both_wrong
BminusR,chck_90M,move_contents:0:459,move_contents,0,224,529,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:46,move_contents,0,1941,51,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:460,move_contents,0,572,530,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:461,move_contents,0,2079,531,repeat,breadth,0,4,True,False,loss
BminusR,chck_90M,move_contents:0:462,move_contents,0,166,532,repeat,breadth,2,2,False,False,both_wrong
BminusR,chck_90M,move_contents:0:463,move_contents,0,98,533,repeat,breadth,2,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:464,move_contents,0,1344,534,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:465,move_contents,0,375,535,repeat,breadth,0,3,True,False,loss
BminusR,chck_90M,move_contents:0:466,move_contents,0,2179,536,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:467,move_contents,0,662,538,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:468,move_contents,0,1035,539,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:469,move_contents,0,1275,541,repeat,breadth,0,1,True,False,loss
BminusR,chck_90M,move_contents:0:47,move_contents,0,295,52,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:470,move_contents,0,1536,543,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:471,move_contents,0,1207,544,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:472,move_contents,0,178,546,repeat,breadth,0,2,True,False,loss
BminusR,chck_90M,move_contents:0:473,move_contents,0,2179,547,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:474,move_contents,0,1299,548,repeat,breadth,0,0,True,True,both_correct
BminusR,chck_90M,move_contents:0:475,move_contents,0,1077,550,repeat,breadth,1,1,False,False,both_wrong
BminusR,chck_90M,move_contents:0:476,move_contents,0,723,551,repeat,breadth,0,1,True,False,loss
