sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,input_form,add_special_tokens,n_target_tokens,n_masked,target_truncated_right,input_content_len,min_masked_input_edge_distance,mean_masked_input_edge_distance,min_masked_target_edge_distance,mean_masked_target_edge_distance,masked_target_edge_bins,loss,endpoint,endpoint_path,description
r2319_s06,open_subtitles,920002319,2319,9,160,755,792,row_context,no_special,False,13,1,False,227,16,16.0,0,0.0,0_edge_token,1.862033486366272,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2320_s05,open_subtitles,920002320,2320,14,160,477,546,row_context,no_special,False,18,4,False,236,93,97.25,4,5.25,4-7;4-7;4-7;4-7,3.8302693367004395,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2324_s04,open_subtitles,920002324,2324,10,160,767,811,row_context,no_special,False,13,3,False,231,9,12.0,1,3.3333333333333335,1;4-7;4-7,1.515173316001892,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2336_s01,open_subtitles,920002336,2336,15,160,181,263,row_context,no_special,False,18,1,False,221,49,49.0,3,3.0,2-3,0.3659335970878601,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2345_s06,open_subtitles,920002345,2345,12,160,548,597,row_context,no_special,False,22,2,False,228,72,74.0,8,8.5,8-15;8-15,3.1107921600341797,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2348_s04,open_subtitles,920002348,2348,9,160,661,715,row_context,no_special,False,13,1,False,231,49,49.0,0,0.0,0_edge_token,0.44325709342956543,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2350_s01,open_subtitles,920002350,2350,8,160,159,210,row_context,no_special,False,10,3,False,238,41,43.333333333333336,2,2.6666666666666665,2-3;4-7;2-3,0.14657177031040192,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2353_s02,open_subtitles,920002353,2353,15,160,155,213,row_context,no_special,False,16,3,False,220,51,52.333333333333336,1,2.6666666666666665,4-7;2-3;1,2.976557970046997,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2359_s04,open_subtitles,920002359,2359,13,160,667,733,row_context,no_special,False,18,3,False,256,39,42.333333333333336,2,4.333333333333333,4-7;4-7;2-3,1.6293001174926758,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2360_s03,open_subtitles,920002360,2360,8,160,387,425,row_context,no_special,False,10,1,False,237,109,109.0,0,0.0,0_edge_token,4.464923858642578,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2379_s04,open_subtitles,920002379,2379,15,160,588,665,row_context,no_special,False,22,3,False,231,47,51.666666666666664,1,4.0,8-15;2-3;1,2.871819257736206,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2383_s02,open_subtitles,920002383,2383,15,160,286,361,row_context,no_special,False,16,4,False,228,83,87.5,2,4.5,4-7;4-7;4-7;2-3,2.0621986389160156,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2396_s04,open_subtitles,920002396,2396,30,160,378,520,row_context,no_special,False,31,8,False,191,64,81.375,0,7.125,2-3;4-7;8-15;8-15;8-15;8-15;8-15;0_edge_token,3.1473536491394043,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2400_s06,open_subtitles,920002400,2400,10,160,763,815,row_context,no_special,False,12,1,False,200,8,8.0,4,4.0,4-7,0.18522578477859497,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2404_s04,open_subtitles,920002404,2404,10,160,711,776,row_context,no_special,False,18,1,False,234,42,42.0,8,8.0,8-15,0.836977481842041,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2407_s08,open_subtitles,920002407,2407,10,160,601,644,row_context,no_special,False,14,2,False,249,81,83.5,1,3.5,1;4-7,0.3798430562019348,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2410_s03,open_subtitles,920002410,2410,13,160,648,707,row_context,no_special,False,15,1,False,227,53,53.0,4,4.0,4-7,3.6591336727142334,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2413_s05,open_subtitles,920002413,2413,13,160,743,811,row_context,no_special,False,18,3,False,254,32,34.333333333333336,1,3.6666666666666665,1;4-7;4-7,2.7438976764678955,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2429_s07,open_subtitles,920002429,2429,12,160,766,837,row_context,no_special,False,20,4,False,226,26,33.75,1,3.75,1;2-3;8-15;4-7,9.782930374145508,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2438_s03,open_subtitles,920002438,2438,10,160,308,361,row_context,no_special,False,13,1,False,209,87,87.0,4,4.0,4-7,3.2514944076538086,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2450_s02,open_subtitles,920002450,2450,9,160,161,211,row_context,no_special,False,10,1,False,204,46,46.0,0,0.0,0_edge_token,1.6570868492126465,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2451_s00,open_subtitles,920002451,2451,10,160,69,111,row_context,no_special,False,11,1,False,217,23,23.0,0,0.0,0_edge_token,3.5949056148529053,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2452_s01,open_subtitles,920002452,2452,8,160,76,121,row_context,no_special,False,12,1,False,212,22,22.0,0,0.0,0_edge_token,0.3553944230079651,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2463_s09,open_subtitles,920002463,2463,8,160,753,806,row_context,no_special,False,14,2,False,218,14,19.0,1,1.5,2-3;1,3.3137149810791016,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2469_s10,open_subtitles,920002469,2469,13,160,695,759,row_context,no_special,False,15,5,False,203,18,23.8,0,2.6,1;4-7;4-7;2-3;0_edge_token,1.344496250152588,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2483_s03,open_subtitles,920002483,2483,8,160,560,597,row_context,no_special,False,10,2,False,223,64,66.5,0,2.0,4-7;0_edge_token,3.700852394104004,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2484_s03,open_subtitles,920002484,2484,9,160,623,668,row_context,no_special,False,11,1,False,231,50,50.0,4,4.0,4-7,0.10563229024410248,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2490_s06,open_subtitles,920002490,2490,9,160,679,727,row_context,no_special,False,11,4,False,213,27,30.75,1,3.25,2-3;4-7;4-7;1,7.005673408508301,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2500_s07,open_subtitles,920002500,2500,10,160,680,723,row_context,no_special,False,11,1,False,191,39,39.0,0,0.0,0_edge_token,0.0014417502097785473,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2500_s08,open_subtitles,920002500,2500,10,160,724,770,row_context,no_special,False,11,1,False,191,28,28.0,0,0.0,0_edge_token,2.1562180519104004,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2505_s06,open_subtitles,920002505,2505,8,160,614,667,row_context,no_special,False,11,1,False,225,54,54.0,0,0.0,0_edge_token,0.04832577705383301,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2506_s01,open_subtitles,920002506,2506,10,160,100,147,row_context,no_special,False,11,3,False,221,28,30.333333333333332,1,2.6666666666666665,1;2-3;4-7,6.312361240386963,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2513_s03,open_subtitles,920002513,2513,14,160,296,383,row_context,no_special,False,19,3,False,238,85,90.66666666666667,2,4.333333333333333,2-3;4-7;4-7,1.3416565656661987,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2520_s06,open_subtitles,920002520,2520,8,160,729,772,row_context,no_special,False,9,1,False,204,21,21.0,0,0.0,0_edge_token,0.7187663912773132,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2522_s02,open_subtitles,920002522,2522,10,160,232,276,row_context,no_special,False,11,1,False,249,63,63.0,2,2.0,2-3,0.36680495738983154,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2525_s08,open_subtitles,920002525,2525,11,160,696,770,row_context,no_special,False,17,2,False,248,56,57.0,4,5.0,4-7;4-7,8.158655166625977,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2526_s02,open_subtitles,920002526,2526,11,160,719,777,row_context,no_special,False,12,1,False,238,33,33.0,3,3.0,2-3,2.5525062084198,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2534_s06,open_subtitles,920002534,2534,8,160,673,720,row_context,no_special,False,9,1,False,228,52,52.0,4,4.0,4-7,7.537530899047852,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2562_s07,open_subtitles,920002562,2562,11,160,706,753,row_context,no_special,False,13,2,False,216,21,24.0,1,3.0,4-7;1,2.477860927581787,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2564_s05,open_subtitles,920002564,2564,9,160,737,780,row_context,no_special,False,10,3,False,215,18,22.666666666666668,0,1.0,0_edge_token;2-3;1,4.268918514251709,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2566_s04,open_subtitles,920002566,2566,8,160,440,475,row_context,no_special,False,9,1,False,247,98,98.0,0,0.0,0_edge_token,2.872161388397217,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2568_s06,open_subtitles,920002568,2568,10,160,596,656,row_context,no_special,False,11,1,False,218,61,61.0,3,3.0,2-3,1.0326813459396362,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2575_s05,open_subtitles,920002575,2575,13,160,400,461,row_context,no_special,False,17,1,False,209,98,98.0,3,3.0,2-3,4.469515800476074,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2581_s04,open_subtitles,920002581,2581,17,160,537,623,row_context,no_special,False,18,3,False,207,60,67.33333333333333,0,1.6666666666666667,0_edge_token;4-7;0_edge_token,5.2927632331848145,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2582_s05,open_subtitles,920002582,2582,8,160,468,508,row_context,no_special,False,12,1,False,217,95,95.0,0,0.0,0_edge_token,5.891901016235352,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2585_s07,open_subtitles,920002585,2585,15,160,591,659,row_context,no_special,False,19,2,False,225,60,62.0,3,5.0,2-3;4-7,0.727018415927887,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2587_s05,open_subtitles,920002587,2587,11,160,360,420,row_context,no_special,False,14,1,False,221,95,95.0,6,6.0,4-7,1.835490107536316,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2594_s08,simple_wiki,920002594,2594,10,160,871,924,row_context,no_special,False,1,1,True,256,0,0.0,0,0.0,0_edge_token,8.315569877624512,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2597_s01,simple_wiki,920002597,2597,23,160,221,372,row_context,no_special,False,31,5,False,209,63,72.0,0,5.4,4-7;4-7;8-15;4-7;0_edge_token,4.946295738220215,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2603_s09,simple_wiki,920002603,2603,11,160,940,1023,row_context,no_special,False,17,4,False,224,0,9.0,0,3.0,1;4-7;4-7;0_edge_token,1.6516741514205933,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2605_s06,simple_wiki,920002605,2605,16,160,690,773,row_context,no_special,False,17,2,False,209,31,35.0,4,4.0,4-7;4-7,5.346047401428223,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2612_s04,simple_wiki,920002612,2612,16,160,427,510,row_context,no_special,False,20,4,False,207,93,98.25,0,4.5,4-7;4-7;4-7;0_edge_token,4.638476848602295,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2612_s06,simple_wiki,920002612,2612,15,160,594,694,row_context,no_special,False,22,4,False,207,66,76.25,1,3.0,1;2-3;4-7;4-7,5.371893882751465,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2622_s04,simple_wiki,920002622,2622,20,160,518,629,row_context,no_special,False,40,3,False,256,16,29.333333333333332,1,9.666666666666666,1;16+;8-15,0.23261432349681854,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2624_s04,simple_wiki,920002624,2624,8,160,444,483,row_context,no_special,False,17,4,False,256,64,72.0,0,3.5,0_edge_token;4-7;4-7;1,1.1043845415115356,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2626_s02,simple_wiki,920002626,2626,23,160,216,356,row_context,no_special,False,60,9,False,256,84,103.77777777777777,3,13.444444444444445,8-15;8-15;8-15;16+;16+;16+;4-7;4-7;2-3,6.431047439575195,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2632_s08,simple_wiki,920002632,2632,12,160,868,932,row_context,no_special,False,12,1,True,256,5,5.0,5,5.0,4-7,7.799382209777832,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2633_s02,simple_wiki,920002633,2633,20,160,257,370,row_context,no_special,False,23,3,False,240,85,88.33333333333333,6,7.333333333333333,4-7;8-15;8-15,6.491266250610352,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2637_s00,simple_wiki,920002637,2637,10,160,37,92,row_context,no_special,False,19,5,False,256,19,29.0,0,3.2,2-3;8-15;4-7;1;0_edge_token,2.1555066108703613,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2637_s01,simple_wiki,920002637,2637,13,160,93,163,row_context,no_special,False,22,3,False,256,45,49.0,2,7.0,8-15;8-15;2-3,6.661394119262695,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2639_s03,simple_wiki,920002639,2639,26,160,415,575,row_context,no_special,False,62,9,False,256,58,82.22222222222223,3,15.11111111111111,4-7;16+;16+;16+;16+;16+;16+;8-15;2-3,5.331635475158691,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2640_s00,simple_wiki,920002640,2640,11,160,0,72,row_context,no_special,False,16,1,False,256,14,14.0,1,1.0,1,9.506891250610352,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2641_s01,simple_wiki,920002641,2641,8,160,105,149,row_context,no_special,False,18,4,False,256,37,44.0,0,2.5,0_edge_token;2-3;4-7;1,2.160022020339966,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2642_s01,simple_wiki,920002642,2642,34,160,75,250,row_context,no_special,False,65,6,False,256,27,58.0,0,12.666666666666666,0_edge_token;8-15;16+;16+;8-15;2-3,0.517262876033783,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2643_s03,simple_wiki,920002643,2643,14,160,187,278,row_context,no_special,False,29,4,False,256,60,67.5,1,7.0,4-7;8-15;8-15;1,2.080265522003174,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2653_s07,simple_wiki,920002653,2653,11,160,643,682,row_context,no_special,False,17,3,False,256,28,32.333333333333336,1,4.666666666666667,4-7;4-7;1,4.268699645996094,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2655_s07,simple_wiki,920002655,2655,10,160,705,765,row_context,no_special,False,18,5,False,256,27,34.0,0,3.6,0_edge_token;2-3;2-3;8-15;4-7,6.8982110023498535,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2656_s03,simple_wiki,920002656,2656,18,160,220,363,row_context,no_special,False,27,3,False,256,71,79.0,0,1.3333333333333333,0_edge_token;1;2-3,2.522123098373413,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2657_s06,simple_wiki,920002657,2657,26,160,791,951,row_context,no_special,False,35,2,False,250,24,32.0,4,9.0,8-15;4-7,4.240377902984619,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2661_s04,simple_wiki,920002661,2661,10,160,501,550,row_context,no_special,False,22,4,False,256,97,101.75,1,3.0,4-7;4-7;2-3;1,1.3976373672485352,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2664_s03,simple_wiki,920002664,2664,13,160,263,329,row_context,no_special,False,23,1,False,245,77,77.0,8,8.0,8-15,8.239315032958984,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2665_s08,simple_wiki,920002665,2665,15,160,687,793,row_context,no_special,False,28,6,False,255,26,31.333333333333332,2,6.5,8-15;8-15;8-15;4-7;2-3;2-3,4.949528217315674,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2666_s03,simple_wiki,920002666,2666,10,160,405,465,row_context,no_special,False,18,3,False,256,120,123.33333333333333,3,4.666666666666667,2-3;8-15;2-3,6.8643412590026855,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2667_s02,simple_wiki,920002667,2667,19,160,171,274,row_context,no_special,False,42,6,False,256,70,80.83333333333333,1,11.666666666666666,8-15;8-15;16+;8-15;8-15;1,1.0553308725357056,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2668_s05,simple_wiki,920002668,2668,10,160,547,585,row_context,no_special,False,17,1,False,256,73,73.0,5,5.0,4-7,9.74674129486084,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2679_s05,simple_wiki,920002679,2679,30,160,582,742,row_context,no_special,False,37,6,False,231,38,52.5,1,5.833333333333333,4-7;4-7;8-15;4-7;2-3;1,5.762292385101318,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2686_s06,simple_wiki,920002686,2686,8,160,631,671,row_context,no_special,False,9,1,False,256,75,75.0,3,3.0,2-3,4.123875617980957,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
