set,pair_id,source,example_id,present,original_words,rewrite_words,pair_words,replacement_count_dose21,replacement_count_dose25
dose25_superset,dose56_rw2s1_031213,gutenberg,35908,True,26,21,47,2,4
dose25_superset,dose56_rw2s1_001495,gutenberg,34130,False,23,23,46,0,0
dose25_superset,dose56_rw_022659,childes,16270,True,13,15,28,0,0
dose25_superset,dose56_rw2s1_024008,simple_wiki,60120,False,20,18,38,0,0
dose25_superset,dose56_rw2s0_003829,simple_wiki,61032,True,21,22,43,1,1
dose25_superset,dose56_rw2s0_004222,simple_wiki,53840,False,29,23,52,0,0
dose25_superset,dose56_rw2s0_017285,simple_wiki,57021,True,20,17,37,0,0
dose25_superset,dose56_rw2s1_009679,gutenberg,23864,True,50,41,91,0,0
dose25_superset,dose56_rw2s0_029190,open_subtitles,46516,False,21,19,40,0,0
dose25_superset,dose56_rw2s0_005312,gutenberg,31561,True,19,17,36,2,4
dose25_superset,dose56_rw2s1_023971,gutenberg,28237,False,20,21,41,0,0
dose25_superset,dose56_rw2s1_008269,simple_wiki,61297,True,19,17,36,2,2
dose25_superset,dose56_rw2s0_001953,gutenberg,27844,True,27,26,53,0,2
dose25_superset,dose56_rw2s0_031277,gutenberg,29735,True,45,41,86,0,0
dose25_superset,dose56_rw_031565,gutenberg,29339,True,41,35,76,3,3
dose25_superset,dose56_rw2s0_006617,bnc_spoken,4079,False,36,36,72,0,0
dose25_superset,dose56_rw2s1_010985,open_subtitles,43328,True,20,20,40,0,0
dose25_superset,dose56_rw2s0_032140,bnc_spoken,2557,True,22,22,44,0,0
dose25_superset,dose56_rw2s1_015627,bnc_spoken,97,True,18,17,35,1,4
dose25_superset,dose56_rw2s1_021219,bnc_spoken,3270,True,20,20,40,0,1
dose25_superset,dose56_rw2s0_021480,childes,18226,True,18,15,33,2,3
dose25_superset,dose56_rw2s0_022743,gutenberg,26367,False,31,28,59,0,0
dose25_superset,dose56_rw_044567,childes,9646,True,19,16,35,0,0
dose25_superset,dose56_rw_002667,childes,14268,True,12,12,24,1,2
dose25_superset,dose56_rw_031935,childes,20635,True,13,11,24,0,0
dose25_superset,dose56_rw2s0_010096,gutenberg,28054,True,29,27,56,1,4
dose25_superset,dose56_rw2s0_023819,simple_wiki,60387,True,26,27,53,0,2
dose25_superset,dose56_rw2s0_029059,gutenberg,28145,True,32,23,55,0,2
dose25_superset,dose56_rw2s1_011935,open_subtitles,46360,True,21,16,37,2,2
dose25_superset,dose56_rw_022272,childes,21159,True,28,21,49,1,2
dose25_superset,dose56_rw2s1_013295,gutenberg,22735,False,20,19,39,0,0
dose25_superset,dose56_rw_032816,bnc_spoken,4480,True,13,14,27,1,1
dose25_superset,dose56_rw_039479,childes,21521,True,12,13,25,3,4
dose25_superset,dose56_rw_043882,childes,10867,True,15,13,28,1,2
dose25_superset,dose56_rw2s1_002455,simple_wiki,59385,True,32,35,67,0,2
dose25_superset,dose56_rw2s1_018777,childes,10463,False,34,22,56,0,0
dose25_superset,dose56_rw2s1_027909,gutenberg,32379,True,18,16,34,0,0
dose25_superset,dose56_rw2s0_016088,open_subtitles,52295,True,18,15,33,2,3
dose25_superset,dose56_rw2s1_023837,bnc_spoken,1692,False,25,24,49,0,0
dose25_superset,dose56_rw2s0_000051,simple_wiki,61531,True,28,24,52,0,1
dose25_superset,dose56_rw2s0_022376,gutenberg,23566,True,32,30,62,0,0
dose25_superset,dose56_rw2s1_021035,gutenberg,26812,False,29,29,58,0,0
dose25_superset,dose56_rw_042234,open_subtitles,39694,False,20,22,42,0,0
dose25_superset,dose56_rw2s1_022763,childes,19257,True,21,22,43,0,0
dose25_superset,dose56_rw2s0_007678,gutenberg,32997,False,21,20,41,0,0
dose25_superset,dose56_rw2s0_027080,gutenberg,24777,False,29,35,64,0,0
dose25_superset,dose56_rw_014954,bnc_spoken,547,True,30,35,65,0,2
dose25_superset,dose56_rw_044922,childes,12843,True,28,26,54,0,0
dose25_superset,dose56_rw_035010,childes,16475,True,12,11,23,0,0
dose25_superset,dose56_rw2s0_032659,simple_wiki,53909,True,18,22,40,0,2
dose25_superset,dose56_rw2s0_015537,gutenberg,29851,True,46,40,86,0,0
dose25_superset,dose56_rw_018764,childes,18173,True,15,15,30,1,1
dose25_superset,dose56_rw2s0_027691,gutenberg,24208,False,27,26,53,0,0
dose25_superset,dose56_rw2s1_008526,gutenberg,30454,False,21,18,39,0,0
dose25_superset,dose56_rw2s1_006030,switchboard,62459,True,21,20,41,0,1
dose25_superset,dose56_rw2s1_018735,bnc_spoken,1172,False,28,26,54,0,0
dose25_superset,dose56_rw2s0_024409,childes,13761,True,18,16,34,3,4
dose25_superset,dose56_rw2s0_025977,open_subtitles,38613,True,19,18,37,0,0
dose25_superset,dose56_rw2s1_008930,gutenberg,33955,True,21,15,36,0,0
dose25_superset,dose56_rw2s1_009637,gutenberg,27777,True,18,15,33,1,1
dose25_superset,dose56_rw2s1_018233,gutenberg,38210,True,19,26,45,0,0
dose25_superset,dose56_rw2s0_027043,bnc_spoken,2259,True,18,18,36,1,1
dose25_superset,dose56_rw2s1_021340,simple_wiki,56721,True,28,29,57,0,0
dose25_superset,dose56_rw2s0_004898,gutenberg,32704,True,18,16,34,1,2
dose25_superset,dose56_rw_032217,childes,12736,True,12,11,23,1,2
dose25_superset,dose56_rw_042544,childes,5597,True,15,16,31,1,2
dose25_superset,dose56_rw2s1_010199,gutenberg,25773,False,45,44,89,0,0
dose25_superset,dose56_rw_026859,gutenberg,31085,True,15,12,27,0,1
dose25_superset,dose56_rw2s1_018158,childes,19901,True,21,24,45,1,1
dose25_superset,dose56_rw2s0_028450,bnc_spoken,1967,False,29,31,60,0,0
dose25_superset,dose56_rw2s1_002389,open_subtitles,49731,True,19,19,38,1,2
dose25_superset,dose56_rw2s1_030437,gutenberg,34421,True,35,28,63,0,1
dose25_superset,dose56_rw2s0_027199,bnc_spoken,3259,True,28,23,51,1,2
dose25_superset,dose56_rw_040096,childes,13895,True,18,17,35,2,2
dose25_superset,dose56_rw2s1_022712,gutenberg,27735,True,27,29,56,0,1
dose25_superset,dose56_rw2s0_007930,open_subtitles,47058,True,28,31,59,1,1
dose25_superset,dose56_rw2s1_010911,gutenberg,33754,True,25,22,47,0,1
dose25_superset,dose56_rw2s1_000405,gutenberg,34472,False,22,26,48,0,0
dose25_superset,dose56_rw2s1_007594,gutenberg,30340,False,18,20,38,0,0
dose25_superset,dose56_rw_037369,childes,19028,True,16,19,35,1,2
dose25_superset,dose56_rw_000057,gutenberg,35483,False,12,11,23,0,0
dose25_superset,dose56_rw2s0_009062,bnc_spoken,973,True,35,34,69,0,1
dose25_superset,dose56_rw_029265,bnc_spoken,4016,False,25,19,44,0,0
dose25_superset,dose56_rw2s0_002751,bnc_spoken,431,True,25,18,43,2,3
dose25_superset,dose56_rw2s1_017974,gutenberg,31583,True,46,40,86,0,0
dose25_superset,dose56_rw2s0_008808,open_subtitles,38932,True,21,21,42,0,1
dose25_superset,dose56_rw2s1_017490,gutenberg,37825,True,21,28,49,1,1
dose25_superset,dose56_rw2s1_008239,gutenberg,29409,True,52,41,93,1,1
dose25_superset,dose56_rw2s1_006673,gutenberg,28352,True,26,27,53,3,3
dose25_superset,dose56_rw2s0_015042,open_subtitles,39995,False,24,27,51,0,0
dose25_superset,dose56_rw2s0_004998,gutenberg,31198,False,19,18,37,0,0
dose25_superset,dose56_rw2s1_024227,childes,12294,False,23,23,46,0,0
dose25_superset,dose56_rw2s1_012009,gutenberg,32234,True,34,33,67,1,2
dose25_superset,dose56_rw_014769,bnc_spoken,3624,True,13,10,23,2,3
dose25_superset,dose56_rw2s1_000533,gutenberg,28370,True,42,41,83,1,1
dose25_superset,dose56_rw2s0_032077,gutenberg,35675,True,23,17,40,0,0
dose25_superset,dose56_rw2s0_015458,simple_wiki,59539,True,18,18,36,0,2
dose25_superset,dose56_rw_033021,childes,11209,True,13,15,28,0,0
dose25_superset,dose56_rw2s0_024884,bnc_spoken,3936,True,34,31,65,1,2
dose25_superset,dose56_rw_043973,childes,16745,True,12,13,25,0,0
dose25_superset,dose56_rw2s1_027070,gutenberg,26800,True,19,19,38,1,2
dose25_superset,dose56_rw2s0_032331,childes,10167,True,19,18,37,1,1
dose25_superset,dose56_rw2s1_003963,gutenberg,30058,False,47,41,88,0,0
dose25_superset,dose56_rw2s0_008795,open_subtitles,45297,True,21,21,42,0,0
dose25_superset,dose56_rw2s1_002264,gutenberg,31137,True,45,48,93,1,2
dose25_superset,dose56_rw_021381,gutenberg,32152,True,38,37,75,1,1
dose25_superset,dose56_rw2s1_019476,gutenberg,35790,True,31,33,64,0,0
dose25_superset,dose56_rw2s0_024819,bnc_spoken,943,True,33,31,64,1,2
dose25_superset,dose56_rw2s1_009644,gutenberg,26223,True,19,17,36,0,1
dose25_superset,dose56_rw2s0_012360,bnc_spoken,942,True,21,18,39,1,2
dose25_superset,dose56_rw_039293,open_subtitles,46351,False,12,11,23,0,0
dose25_superset,dose56_rw2s0_014796,bnc_spoken,2040,False,28,27,55,0,0
dose25_superset,dose56_rw2s1_020409,open_subtitles,48722,False,26,28,54,0,0
dose25_superset,dose56_rw2s0_001230,gutenberg,28887,True,26,36,62,0,1
dose25_superset,dose56_rw2s1_008031,gutenberg,30655,True,53,38,91,0,0
dose25_superset,dose56_rw2s1_025511,open_subtitles,39378,True,21,22,43,1,1
dose25_superset,dose56_rw2s0_030701,gutenberg,35826,True,38,33,71,1,2
dose25_superset,dose56_rw2s1_012633,simple_wiki,56401,True,19,20,39,0,0
dose25_superset,dose56_rw2s0_012711,gutenberg,24517,False,30,24,54,0,0
dose25_superset,dose56_rw_008590,childes,9038,True,13,14,27,0,1
dose25_superset,dose56_rw2s1_024621,childes,11651,True,24,16,40,1,2
dose25_superset,dose56_rw2s0_024901,simple_wiki,52846,True,20,22,42,3,3
dose25_superset,dose56_rw2s1_029163,bnc_spoken,4245,True,43,25,68,1,1
dose25_superset,dose56_rw2s1_022788,childes,12392,True,18,19,37,1,2
dose25_superset,dose56_rw2s1_003563,simple_wiki,60225,True,21,18,39,1,1
dose25_superset,dose56_rw2s0_006817,simple_wiki,62230,False,30,27,57,0,0
dose25_superset,dose56_rw2s0_024446,bnc_spoken,733,False,25,23,48,0,0
dose25_superset,dose56_rw2s1_000932,open_subtitles,50601,True,18,18,36,3,3
dose25_superset,dose56_rw2s0_011612,gutenberg,36199,False,35,25,60,0,0
dose25_superset,dose56_rw2s1_017453,gutenberg,36200,True,34,27,61,2,2
dose25_superset,dose56_rw2s1_020954,bnc_spoken,1674,True,28,28,56,0,0
dose25_superset,dose56_rw_007067,open_subtitles,52021,True,18,18,36,0,0
dose25_superset,dose56_rw_041867,childes,6318,True,14,14,28,0,0
dose25_superset,dose56_rw2s1_023821,open_subtitles,42861,True,20,22,42,0,1
dose25_superset,dose56_rw2s0_004642,gutenberg,31463,False,39,35,74,0,0
dose25_superset,dose56_rw2s0_000250,simple_wiki,58869,True,18,20,38,1,2
dose25_superset,dose56_rw2s0_018406,simple_wiki,58018,True,27,22,49,1,1
dose25_superset,dose56_rw2s0_009322,simple_wiki,58585,True,20,21,41,0,1
dose25_superset,dose56_rw2s0_031450,open_subtitles,49490,False,33,28,61,0,0
dose25_superset,dose56_rw_001216,gutenberg,26528,True,32,34,66,2,2
dose25_superset,dose56_rw_024908,childes,21651,True,15,12,27,0,1
dose25_superset,dose56_rw2s1_021039,gutenberg,33540,True,47,43,90,0,0
dose25_superset,dose56_rw_038863,childes,10916,True,20,22,42,0,1
dose25_superset,dose56_rw2s0_023884,gutenberg,32529,True,24,20,44,1,2
dose25_superset,dose56_rw2s1_010926,simple_wiki,54607,False,25,27,52,0,0
dose25_superset,dose56_rw2s1_020558,gutenberg,31832,True,34,32,66,0,1
dose25_superset,dose56_rw2s1_024436,gutenberg,31877,False,18,18,36,0,0
dose25_superset,dose56_rw_008777,bnc_spoken,931,True,17,21,38,1,2
dose25_superset,dose56_rw2s1_000887,gutenberg,30277,True,25,24,49,0,0
dose25_superset,dose56_rw2s0_005900,simple_wiki,62249,True,23,25,48,1,1
dose25_superset,dose56_rw2s0_024449,gutenberg,27154,False,26,26,52,0,0
dose25_superset,dose56_rw2s0_017705,gutenberg,24020,True,32,31,63,1,2
dose25_superset,dose56_rw_031536,gutenberg,31582,True,30,31,61,1,2
dose25_superset,dose56_rw_020936,childes,10792,True,16,19,35,1,1
dose25_superset,dose56_rw2s0_012963,gutenberg,31228,False,29,29,58,0,0
dose25_superset,dose56_rw2s0_022256,gutenberg,29638,False,25,22,47,0,0
dose25_superset,dose56_rw_010255,bnc_spoken,4494,True,16,17,33,3,4
dose25_superset,dose56_rw2s0_001202,childes,20397,True,22,23,45,1,1
dose25_superset,dose56_rw_034588,childes,16904,True,14,14,28,0,1
dose25_superset,dose56_rw_001367,childes,12662,True,12,11,23,0,1
dose25_superset,dose56_rw_041593,childes,13967,True,16,16,32,0,2
dose25_superset,dose56_rw2s1_012683,childes,18743,True,24,20,44,0,0
dose25_superset,dose56_rw2s0_023154,open_subtitles,39409,True,21,24,45,0,1
dose25_superset,dose56_rw2s1_006296,gutenberg,36084,True,21,23,44,0,2
dose25_superset,dose56_rw2s1_025659,gutenberg,27376,True,41,41,82,0,1
dose25_superset,dose56_rw2s0_029722,gutenberg,23519,False,23,15,38,0,0
dose25_superset,dose56_rw2s0_026449,gutenberg,32334,False,31,29,60,0,0
dose25_superset,dose56_rw2s1_025368,open_subtitles,45169,True,18,20,38,2,5
dose25_superset,dose56_rw2s0_002456,gutenberg,22558,True,25,24,49,0,0
dose25_superset,dose56_rw2s0_011138,open_subtitles,51956,False,21,20,41,0,0
dose25_superset,dose56_rw2s0_002199,gutenberg,36968,True,24,27,51,2,2
dose25_superset,dose56_rw2s1_010280,gutenberg,37620,True,32,30,62,0,0
dose25_superset,dose56_rw2s1_027081,simple_wiki,60359,False,26,27,53,0,0
dose25_superset,dose56_rw_020836,open_subtitles,42535,True,13,13,26,0,0
dose25_superset,dose56_rw2s0_029812,simple_wiki,56221,False,27,29,56,0,0
dose25_superset,dose56_rw_040709,childes,9844,True,21,20,41,0,0
dose25_superset,dose56_rw2s1_021450,simple_wiki,54013,True,20,20,40,2,3
dose25_superset,dose56_rw2s1_024274,bnc_spoken,3175,False,28,35,63,0,0
dose25_superset,dose56_rw2s0_002184,simple_wiki,54550,True,19,15,34,1,2
dose25_superset,dose56_rw_016400,childes,15141,True,21,20,41,0,1
dose25_superset,dose56_rw_025244,bnc_spoken,4696,True,14,12,26,0,2
dose25_superset,dose56_rw2s0_020751,gutenberg,25521,True,42,36,78,2,2
dose25_superset,dose56_rw2s0_023503,childes,19125,True,23,19,42,1,1
dose25_superset,dose56_rw2s1_016756,gutenberg,36163,True,38,29,67,4,5
dose25_superset,dose56_rw_034063,open_subtitles,50480,False,18,22,40,0,0
dose25_superset,dose56_rw2s1_018124,childes,14933,True,19,21,40,0,0
dose25_superset,dose56_rw2s0_007768,gutenberg,22896,True,40,34,74,1,1
dose25_superset,dose56_rw2s1_029228,gutenberg,24006,True,20,22,42,1,1
dose25_superset,dose56_rw2s1_024217,bnc_spoken,3586,True,19,15,34,1,2
dose25_superset,dose56_rw_027574,gutenberg,33479,True,42,48,90,1,1
dose25_superset,dose56_rw2s0_016182,simple_wiki,55536,True,19,23,42,0,0
dose25_superset,dose56_rw_002598,gutenberg,37711,False,16,20,36,0,0
dose25_superset,dose56_rw2s0_002641,open_subtitles,45883,True,38,40,78,1,1
dose25_superset,dose56_rw2s1_004134,simple_wiki,60249,True,18,22,40,0,0
dose25_superset,dose56_rw2s1_028241,simple_wiki,52837,True,33,33,66,0,0
dose25_superset,dose56_rw_019901,simple_wiki,58382,False,14,14,28,0,0
dose25_superset,dose56_rw2s0_016217,gutenberg,37753,True,33,32,65,1,3
dose25_superset,dose56_rw2s1_030537,simple_wiki,54332,False,18,18,36,0,0
dose25_superset,dose56_rw2s0_010095,gutenberg,25481,True,32,33,65,1,1
dose25_superset,dose56_rw_025048,childes,12000,True,15,14,29,0,0
dose25_superset,dose56_rw2s1_022769,childes,7330,True,21,20,41,1,2
dose25_superset,dose56_rw_022193,open_subtitles,52264,False,27,32,59,0,0
dose25_superset,dose56_rw_022209,childes,9418,True,12,12,24,0,2
dose25_superset,dose56_rw2s1_012078,gutenberg,37510,False,49,42,91,0,0
dose25_superset,dose56_rw2s1_023271,simple_wiki,57071,True,23,26,49,0,3
dose25_superset,dose56_rw2s0_022440,simple_wiki,59324,True,25,25,50,0,0
dose25_superset,dose56_rw2s1_004541,bnc_spoken,121,True,23,21,44,1,2
dose25_superset,dose56_rw2s0_028366,simple_wiki,59417,True,27,27,54,0,1
dose25_superset,dose56_rw_012848,open_subtitles,48730,False,13,13,26,0,0
dose25_superset,dose56_rw2s0_002118,gutenberg,28349,True,19,19,38,1,2
dose25_superset,dose56_rw2s1_009566,simple_wiki,58536,True,25,26,51,0,0
dose25_superset,dose56_rw2s1_014840,simple_wiki,57323,True,20,21,41,2,2
dose25_superset,dose56_rw2s0_018299,childes,12179,False,20,21,41,0,0
dose25_superset,dose56_rw2s1_031035,simple_wiki,61853,True,18,21,39,0,0
dose25_superset,dose56_rw2s0_004482,open_subtitles,50227,True,24,24,48,0,0
dose25_superset,dose56_rw2s0_023539,gutenberg,23998,True,30,30,60,0,2
dose25_superset,dose56_rw2s0_015416,bnc_spoken,1200,False,20,22,42,0,0
dose25_superset,dose56_rw2s1_032752,gutenberg,26780,False,27,29,56,0,0
dose25_superset,dose56_rw2s0_010081,gutenberg,29150,True,25,24,49,0,0
dose25_superset,dose56_rw2s0_030202,gutenberg,38454,True,19,14,33,1,2
dose25_superset,dose56_rw2s1_000253,childes,9405,True,20,20,40,1,1
dose25_superset,dose56_rw2s1_016248,open_subtitles,48251,True,30,29,59,1,2
dose25_superset,dose56_rw2s0_022940,bnc_spoken,1653,False,23,22,45,0,0
dose25_superset,dose56_rw2s0_005549,simple_wiki,56856,True,19,24,43,1,2
dose25_superset,dose56_rw_001222,childes,6443,True,12,12,24,1,1
dose25_superset,dose56_rw2s1_028857,bnc_spoken,3406,True,18,17,35,1,3
dose25_superset,dose56_rw2s0_006572,bnc_spoken,4434,False,30,30,60,0,0
dose25_superset,dose56_rw2s0_025510,gutenberg,35720,True,20,23,43,0,2
dose25_superset,dose56_rw2s1_013142,gutenberg,25808,False,38,41,79,0,0
dose25_superset,dose56_rw2s1_011739,gutenberg,34472,False,32,26,58,0,0
dose25_superset,dose56_rw2s1_005208,gutenberg,33504,True,22,21,43,0,1
dose25_superset,dose56_rw2s0_018152,gutenberg,26590,True,49,51,100,0,0
dose25_superset,dose56_rw2s1_026416,childes,12039,True,20,18,38,5,6
dose25_superset,dose56_rw2s1_031062,gutenberg,37400,True,18,20,38,0,0
dose25_superset,dose56_rw_025135,bnc_spoken,1566,False,29,19,48,0,0
dose25_superset,dose56_rw2s1_032224,gutenberg,30466,True,30,30,60,1,1
dose25_superset,dose56_rw2s0_007689,simple_wiki,55026,True,18,22,40,0,0
dose25_superset,dose56_rw2s1_019353,simple_wiki,58693,True,19,17,36,0,0
dose25_superset,dose56_rw2s1_017946,gutenberg,32093,False,18,21,39,0,0
dose25_superset,dose56_rw2s1_024507,gutenberg,27860,True,21,22,43,1,2
dose25_superset,dose56_rw2s1_030353,gutenberg,35235,True,27,24,51,0,0
dose25_superset,dose56_rw2s0_030535,simple_wiki,58930,False,33,35,68,0,0
dose25_superset,dose56_rw_017956,gutenberg,24867,True,32,32,64,0,0
dose25_superset,dose56_rw2s1_020855,bnc_spoken,4753,True,22,20,42,0,0
dose25_superset,dose56_rw2s1_015478,bnc_spoken,4359,True,34,33,67,2,2
dose25_superset,dose56_rw2s0_013537,gutenberg,31209,True,29,27,56,1,2
dose25_superset,dose56_rw2s1_021417,simple_wiki,62322,False,25,21,46,0,0
dose25_superset,dose56_rw_037883,open_subtitles,50940,True,14,17,31,0,0
dose25_superset,dose56_rw2s1_031697,childes,20728,True,21,15,36,0,0
dose25_superset,dose56_rw_036906,childes,21926,True,14,14,28,1,1
dose25_superset,dose56_rw2s0_010586,simple_wiki,54832,False,18,14,32,0,0
dose25_superset,dose56_rw2s0_027642,simple_wiki,62264,True,24,23,47,0,0
dose25_superset,dose56_rw2s1_023977,childes,18560,True,28,28,56,0,2
dose25_superset,dose56_rw_010544,childes,12743,True,12,12,24,0,3
dose25_superset,dose56_rw2s1_023584,simple_wiki,55817,True,33,32,65,0,1
dose25_superset,dose56_rw2s1_020571,gutenberg,23332,False,19,17,36,0,0
dose25_superset,dose56_rw2s1_001549,gutenberg,36425,True,33,33,66,2,3
dose25_superset,dose56_rw2s1_027468,open_subtitles,43383,True,28,30,58,1,1
dose25_superset,dose56_rw2s1_008656,gutenberg,34984,False,36,36,72,0,0
dose25_superset,dose56_rw_040714,childes,11746,True,15,17,32,0,0
dose25_superset,dose56_rw2s0_023396,childes,20307,True,35,32,67,1,1
dose25_superset,dose56_rw2s0_015269,simple_wiki,59430,False,32,35,67,0,0
dose25_superset,dose56_rw2s1_018409,bnc_spoken,182,False,22,23,45,0,0
dose25_superset,dose56_rw2s0_027331,childes,17393,True,22,24,46,0,1
dose25_superset,dose56_rw2s0_030864,bnc_spoken,836,True,19,16,35,0,0
dose25_superset,dose56_rw2s1_017939,gutenberg,35531,False,29,25,54,0,0
dose25_superset,dose56_rw2s1_020222,gutenberg,25959,True,23,25,48,2,2
dose25_superset,dose56_rw_036782,childes,15752,True,16,13,29,0,0
dose25_superset,dose56_rw2s1_004602,simple_wiki,59025,True,28,24,52,1,3
dose25_superset,dose56_rw2s1_001047,gutenberg,27325,True,37,29,66,0,0
dose25_superset,dose56_rw2s0_011252,gutenberg,28908,True,26,24,50,0,0
dose25_superset,dose56_rw2s0_023346,simple_wiki,54447,False,33,32,65,0,0
dose25_superset,dose56_rw2s1_010866,childes,12840,True,30,28,58,0,0
dose25_superset,dose56_rw2s0_022967,gutenberg,32414,True,34,35,69,1,1
dose25_superset,dose56_rw_030588,childes,7956,True,12,12,24,1,1
dose25_superset,dose56_rw2s1_000875,simple_wiki,55266,True,28,23,51,1,3
dose25_superset,dose56_rw2s1_012821,open_subtitles,47736,False,21,22,43,0,0
dose25_superset,dose56_rw2s0_004704,gutenberg,36888,True,26,28,54,0,1
dose25_superset,dose56_rw2s1_012535,open_subtitles,40096,True,21,16,37,0,1
dose25_superset,dose56_rw2s1_031929,open_subtitles,47561,True,19,17,36,0,1
dose25_superset,dose56_rw2s1_022498,childes,20736,True,20,16,36,0,1
dose25_superset,dose56_rw2s1_031408,gutenberg,25847,True,36,41,77,2,2
dose25_superset,dose56_rw2s1_011751,gutenberg,24185,True,18,15,33,1,2
dose25_superset,dose56_rw_029467,simple_wiki,53222,False,13,12,25,0,0
dose25_superset,dose56_rw2s1_020279,gutenberg,30990,True,33,34,67,0,1
dose25_superset,dose56_rw2s0_013018,open_subtitles,51507,True,18,12,30,2,4
dose25_superset,dose56_rw_002604,bnc_spoken,739,False,19,20,39,0,0
dose25_superset,dose56_rw_014480,childes,12396,False,12,11,23,0,0
dose25_superset,dose56_rw_043700,childes,12752,True,12,12,24,2,3
dose25_superset,dose56_rw2s0_028782,bnc_spoken,4441,False,19,18,37,0,0
dose25_superset,dose56_rw2s0_004537,gutenberg,24213,True,39,36,75,1,1
dose25_superset,dose56_rw2s1_004946,gutenberg,31480,True,35,33,68,0,1
dose25_superset,dose56_rw2s0_031705,gutenberg,28426,True,41,30,71,1,2
dose25_superset,dose56_rw2s0_003858,gutenberg,31681,True,27,27,54,0,1
dose25_superset,dose56_rw2s0_022924,simple_wiki,53076,True,29,27,56,0,1
dose25_superset,dose56_rw2s1_004854,gutenberg,35634,True,36,34,70,0,1
dose25_superset,dose56_rw2s1_014506,gutenberg,22729,True,33,35,68,0,1
dose25_superset,dose56_rw2s1_012664,childes,14500,True,43,40,83,2,2
dose25_superset,dose56_rw2s0_007237,simple_wiki,58990,True,19,20,39,0,1
dose25_superset,dose56_rw2s1_007472,gutenberg,31960,True,40,29,69,0,0
dose25_superset,dose56_rw2s0_002899,bnc_spoken,98,True,22,17,39,0,0
dose25_superset,dose56_rw2s0_013838,gutenberg,35888,True,27,26,53,0,0
dose25_superset,dose56_rw2s0_001398,childes,15852,True,19,17,36,0,3
dose25_superset,dose56_rw_039714,childes,9783,True,12,13,25,0,0
dose25_superset,dose56_rw2s0_020210,bnc_spoken,1225,True,20,23,43,0,3
dose25_superset,dose56_rw2s1_030161,bnc_spoken,3699,True,50,34,84,0,1
dose25_superset,dose56_rw2s0_018384,bnc_spoken,2143,False,19,20,39,0,0
dose25_superset,dose56_rw2s1_003059,gutenberg,37396,True,32,33,65,1,2
dose25_superset,dose56_rw2s1_029665,gutenberg,24178,True,20,18,38,0,0
dose25_superset,dose56_rw_040324,childes,19345,True,14,14,28,0,0
dose25_superset,dose56_rw_001144,gutenberg,32688,True,34,38,72,0,0
dose25_superset,dose56_rw_003819,childes,17921,True,15,16,31,1,2
dose25_superset,dose56_rw2s1_010803,bnc_spoken,2544,True,20,19,39,1,1
dose25_superset,dose56_rw2s0_019674,gutenberg,26467,True,28,34,62,1,1
dose25_superset,dose56_rw2s1_017296,gutenberg,33434,True,24,19,43,0,1
dose25_superset,dose56_rw_011733,gutenberg,36450,True,15,14,29,0,1
dose25_superset,dose56_rw2s1_031629,simple_wiki,59949,True,18,17,35,1,2
dose25_superset,dose56_rw2s0_020107,gutenberg,25977,True,33,30,63,1,3
dose25_superset,dose56_rw_028831,gutenberg,32970,True,34,36,70,0,1
dose25_superset,dose56_rw2s1_006890,gutenberg,33213,False,46,49,95,0,0
dose25_superset,dose56_rw2s1_008837,bnc_spoken,471,False,23,23,46,0,0
dose25_superset,dose56_rw2s0_030729,gutenberg,28982,True,24,27,51,1,1
dose25_superset,dose56_rw2s1_005817,gutenberg,25827,True,45,42,87,0,0
dose25_superset,dose56_rw_023537,bnc_spoken,2722,True,33,32,65,0,0
dose25_superset,dose56_rw2s1_021092,gutenberg,34170,True,43,39,82,1,1
dose25_superset,dose56_rw2s1_018347,simple_wiki,58889,False,18,19,37,0,0
dose25_superset,dose56_rw2s1_031677,simple_wiki,54174,False,22,25,47,0,0
dose25_superset,dose56_rw2s1_013835,bnc_spoken,2360,True,22,26,48,3,3
dose25_superset,dose56_rw2s0_004825,gutenberg,37803,False,29,31,60,0,0
dose25_superset,dose56_rw2s0_008756,gutenberg,23043,True,19,14,33,1,2
dose25_superset,dose56_rw_004751,simple_wiki,58972,False,19,15,34,0,0
dose25_superset,dose56_rw_039879,childes,12056,True,12,13,25,2,2
dose25_superset,dose56_rw_013094,childes,11483,False,13,14,27,0,0
dose25_superset,dose56_rw2s1_007331,gutenberg,32916,True,33,34,67,0,0
dose25_superset,dose56_rw2s1_016186,gutenberg,36414,True,51,49,100,0,0
dose25_superset,dose56_rw2s1_003404,gutenberg,38058,True,39,32,71,0,0
dose25_superset,dose56_rw2s0_009940,open_subtitles,52632,True,20,21,41,0,1
dose25_superset,dose56_rw2s0_027899,gutenberg,25183,True,31,35,66,1,1
dose25_superset,dose56_rw2s0_020900,gutenberg,33938,False,29,28,57,0,0
dose25_superset,dose56_rw2s1_015254,simple_wiki,58945,True,23,21,44,0,0
dose25_superset,dose56_rw2s0_025379,gutenberg,36838,True,29,34,63,2,2
dose25_superset,dose56_rw2s1_026319,childes,10096,True,27,28,55,1,1
dose25_superset,dose56_rw_010859,simple_wiki,57635,True,13,14,27,0,2
dose25_superset,dose56_rw_039918,childes,11267,True,15,17,32,1,1
dose25_superset,dose56_rw_035693,childes,17504,True,13,16,29,3,5
dose25_superset,dose56_rw_005339,open_subtitles,48240,True,12,15,27,0,1
