seed,arm,checkpoint,relevant_updates,prediction_path,correct,item_index,pred_is_stale_initial,prefix_words,reported_numops,source_family,stale_available,stale_is_gold,total_ops,uid
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,77,0,148,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,78,0,140,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,79,0,138,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,80,0,136,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,81,0,152,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,82,0,159,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,83,0,140,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,84,0,161,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,85,0,161,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,86,0,149,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,3,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,87,0,131,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,88,0,157,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,89,0,157,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,90,0,141,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,91,0,141,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,92,0,157,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,93,0,135,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,94,0,160,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,95,0,148,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,96,0,136,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,97,0,170,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,98,0,167,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,99,0,150,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,100,0,135,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,101,0,163,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,102,0,151,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,103,0,129,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,104,0,158,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,105,1,145,5,split,1,1,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,106,0,149,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,3,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,107,0,139,5,split,1,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,108,0,139,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,4,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,109,0,147,5,split,0,0,12,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,110,0,134,5,split,0,0,7,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,111,0,121,5,split,0,0,7,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,112,0,110,5,split,0,0,7,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,113,0,103,5,split,1,0,7,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,114,0,119,5,split,1,0,7,move_contents_5_ops
43022,VS,chck_80M,5,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_80M/Entity/chck_80M/D_VS_43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,115,0,100,5,split,0,0,6,move_contents_5_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,0,0,61,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,1,1,67,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,2,0,85,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,3,0,65,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,4,1,73,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,5,0,79,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,6,0,71,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,7,0,79,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,8,0,75,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,9,0,73,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,10,1,77,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,11,0,73,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,12,0,73,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,13,0,67,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,14,0,63,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,15,0,77,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,16,0,69,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,17,0,69,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,18,0,65,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,19,0,65,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,20,0,63,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,21,1,71,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,22,0,69,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,23,1,65,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,24,0,73,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,25,0,61,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,26,0,67,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,27,0,65,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,28,0,53,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,29,0,81,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,30,0,53,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,31,1,63,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,32,1,49,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,33,0,73,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,34,0,61,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,35,0,71,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,36,0,73,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,37,0,69,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,38,0,65,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,39,1,69,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,40,0,71,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,41,0,77,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,42,0,89,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,43,0,77,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,44,0,85,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,45,0,69,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,46,0,71,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,47,0,97,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,48,0,61,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,49,0,79,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,50,0,63,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,51,0,59,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,52,1,79,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,53,0,77,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,54,0,81,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,55,0,61,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,56,0,55,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,1,57,1,73,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,58,0,57,0,split,1,1,0,ambiref_0_ops
43022,VS,chck_90M,0,experiments/archive/relation_learning/data/split_entity_official/outputs/D_VS_43022_chck_90M/Entity/chck_90M/D_VS_43022_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,0,59,0,53,0,split,1,1,0,ambiref_0_ops
